id,user_id,post_content,tag,timestamp
544,user_6276,I'm lost and I don't see any way out of this darkness. Really feeling this today.,Suicidal,2025-03-03 02:17:33
545,user_5871,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2025-02-15 14:44:17
546,user_5163,"No matter what I do, I can't find a reason to keep going.",Suicidal,2024-09-01 18:24:54
547,user_2688,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-11-01 20:53:20
548,user_1617,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-06-07 21:33:43
549,user_5840,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2024-11-29 11:39:58
550,user_8338,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2025-02-23 15:25:07
551,user_9359,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-08-26 21:52:41
552,user_2377,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2024-09-19 19:11:57
553,user_9133,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2024-07-31 07:44:54
554,user_7287,I've been thinking that ending it all might be the only escape.,Suicidal,2025-02-24 04:58:15
555,user_2047,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-01-17 22:15:38
556,user_9533,Every day feels like a struggle to get out of bed.,Depression,2025-05-08 17:24:49
557,user_2013,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2024-08-06 03:48:36
558,user_4689,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-04-29 22:03:25
559,user_2314,I can't shake off this constant feeling of emptiness.,Depression,2025-01-01 17:09:50
560,user_1352,"No matter what I do, I can't find a reason to keep going.",Suicidal,2025-06-13 08:02:49
561,user_7411,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-03-08 09:05:04
562,user_4920,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-05-08 20:01:35
563,user_7333,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2024-10-23 10:11:17
564,user_1245,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-06-29 12:58:19
565,user_8530,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-02-15 03:55:12
566,user_8100,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-05-29 16:52:18
567,user_1972,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2024-08-22 01:01:38
568,user_5978,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2024-10-30 11:30:20
569,user_5419,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-04-17 09:37:48
570,user_3331,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-04-26 21:47:18
571,user_1448,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2024-08-23 02:24:29
572,user_6541,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-04-17 12:06:47
573,user_4147,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-07-13 15:57:45
574,user_6512,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-12-04 15:02:41
575,user_9551,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-10-20 02:40:23
576,user_2730,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-03-20 14:13:22
577,user_5953,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2024-09-16 22:12:56
578,user_9005,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2025-07-03 00:49:17
579,user_3833,I'm constantly worried about everything.,Anxiety,2025-05-30 12:52:43
580,user_2853,"I feel so anxious all the time, like something bad is coming.",Anxiety,2025-07-17 07:43:56
581,user_6365,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-10-13 15:40:32
582,user_9962,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-08-13 07:27:03
583,user_3079,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2024-10-10 23:38:42
584,user_5433,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-10-08 14:15:41
585,user_5552,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-08-10 13:40:25
586,user_9433,I don't see a future for me anymore.,Depression,2024-10-14 15:33:23
587,user_6367,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-01-04 16:07:54
588,user_7139,I'm lost and I don't see any way out of this darkness.,Suicidal,2024-10-08 18:16:32
589,user_2858,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-01-18 02:12:33
590,user_8682,I don't see a future for me anymore.,Depression,2025-06-29 19:55:14
591,user_2527,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-06-09 10:43:53
592,user_5803,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-05-18 04:46:39
593,user_1546,The uncertainty of tomorrow makes me incredibly anxious. I just can't shake this feeling.,Anxiety,2025-05-05 04:03:06
594,user_1591,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2024-07-31 14:06:59
595,user_8188,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-09-22 19:13:23
596,user_1464,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-01-17 03:31:11
597,user_6013,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-01-20 18:29:29
598,user_3209,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-07-12 05:06:57
599,user_3832,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-02-01 20:57:10
600,user_5178,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-12-10 11:26:53
601,user_8525,I can't shake off this constant feeling of emptiness.,Depression,2024-09-14 02:43:29
602,user_2357,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-05-05 18:33:26
603,user_4575,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-03-23 19:43:41
604,user_7337,"No matter what I do, I can't find a reason to keep going.",Suicidal,2025-02-06 05:41:22
605,user_7102,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-03-27 23:54:42
606,user_5667,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-08-24 16:08:02
607,user_9985,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2024-11-09 13:22:37
608,user_7934,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-01-05 07:59:44
609,user_4688,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-06-01 10:35:13
610,user_7303,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-06-05 07:17:36
611,user_4716,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2025-02-12 22:36:16
612,user_2432,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-11-19 10:33:49
613,user_4270,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-03-27 11:04:55
614,user_3476,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-11-19 18:18:24
615,user_6939,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-06-08 19:08:00
616,user_8087,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-08-03 14:38:46
617,user_4071,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2024-11-23 08:13:42
618,user_5360,The uncertainty of tomorrow makes me incredibly anxious. I just can't shake this feeling.,Anxiety,2025-05-24 07:57:06
619,user_6387,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-04-23 11:43:35
620,user_9755,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2024-11-08 13:57:04
621,user_7772,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-05-15 18:31:45
622,user_1584,I don't see a future for me anymore.,Depression,2025-06-01 08:37:21
623,user_3108,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2024-10-06 21:09:25
624,user_3677,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-09-26 06:47:14
625,user_9318,"My mind won't stop racing, even when I try to relax.",Anxiety,2024-12-25 16:21:15
626,user_2709,I don't see a future for me anymore. Really feeling this today.,Depression,2024-10-31 10:23:11
627,user_6063,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-12-19 13:00:22
628,user_2745,I don't see a future for me anymore.,Depression,2024-08-07 19:10:46
629,user_2187,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-02-19 07:46:57
630,user_7412,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-07-25 00:54:56
631,user_6581,I'm lost and I don't see any way out of this darkness.,Suicidal,2024-10-19 20:22:08
632,user_2950,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-04-08 22:41:29
633,user_4595,I don't see a future for me anymore.,Depression,2024-09-07 15:15:39
634,user_2310,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-10-01 20:44:31
635,user_2115,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2024-12-17 10:44:56
636,user_1272,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-05-18 16:37:07
637,user_8423,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-06-27 02:42:37
638,user_2062,"My mind won't stop racing, even when I try to relax.",Anxiety,2024-09-14 13:57:37
639,user_7505,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-01-04 15:23:36
640,user_9493,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2025-07-21 14:10:39
641,user_7401,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-02-13 23:14:37
642,user_4339,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-03-17 19:14:32
643,user_5644,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-11-17 04:56:44
644,user_5659,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2024-10-23 07:40:28
645,user_7132,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2025-01-07 02:08:08
646,user_9652,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2024-08-26 06:22:22
647,user_7381,Every day feels like a struggle to get out of bed.,Depression,2024-09-29 09:21:30
648,user_5625,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2025-01-18 15:15:02
649,user_1728,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2025-03-13 10:11:56
650,user_1132,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-07-26 02:45:34
651,user_5258,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2025-05-22 20:07:24
652,user_5790,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2024-08-04 20:41:11
653,user_8668,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2024-10-05 07:46:57
654,user_2807,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2025-04-30 16:55:22
655,user_7143,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2024-08-09 05:28:22
656,user_5524,I can't control the panic attacks I've been having lately.,Anxiety,2025-05-03 19:10:41
657,user_7301,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2024-09-06 06:45:19
658,user_2878,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-04-29 06:24:11
659,user_6860,Every day feels like a struggle to get out of bed.,Depression,2024-10-06 07:24:52
660,user_7780,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-12-19 11:59:00
661,user_9411,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-12-24 10:26:50
662,user_4999,"I feel so anxious all the time, like something bad is coming.",Anxiety,2025-05-20 09:40:49
663,user_8417,"No matter what I do, I can't find a reason to keep going.",Suicidal,2025-03-28 13:02:31
664,user_3941,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-12-25 11:37:39
665,user_5238,I can't control the panic attacks I've been having lately.,Anxiety,2024-10-03 02:13:25
666,user_8319,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2024-10-15 17:05:36
667,user_9704,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-04-27 16:27:14
668,user_6372,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-01-14 10:53:09
669,user_1212,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2024-10-18 18:23:41
670,user_8404,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-06-26 21:51:36
671,user_4307,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2024-10-09 03:16:06
672,user_6238,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-02-22 00:53:56
673,user_7148,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2024-08-12 20:25:36
674,user_3883,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-06-02 01:50:19
675,user_8168,I can't control the panic attacks I've been having lately.,Anxiety,2025-03-02 08:19:54
676,user_9462,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2024-08-26 07:01:47
677,user_6163,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-10-22 22:07:58
678,user_9701,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2025-07-24 02:47:13
679,user_8648,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-05-26 19:12:30
680,user_8867,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-01-31 17:20:09
681,user_9891,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2024-09-26 05:11:57
682,user_1304,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-04-03 00:56:08
683,user_5677,I'm constantly worried about everything.,Anxiety,2025-04-05 21:05:06
684,user_8734,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-07-06 11:13:46
685,user_6024,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2025-02-15 21:39:38
686,user_8462,The uncertainty of tomorrow makes me incredibly anxious. I just can't shake this feeling.,Anxiety,2025-01-06 15:02:29
687,user_1093,"My mind won't stop racing, even when I try to relax. I just can't shake this feeling.",Anxiety,2024-09-11 04:00:50
688,user_6684,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2024-09-15 12:56:26
689,user_5845,I can't shake off this constant feeling of emptiness.,Depression,2025-07-08 16:30:32
690,user_8313,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-02-12 01:28:37
691,user_1818,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-07-07 17:18:15
692,user_8234,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-07-04 03:49:04
693,user_2661,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-03-11 05:18:22
694,user_4449,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2025-03-25 09:16:53
695,user_6330,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2024-10-31 19:23:18
696,user_8971,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-01-19 23:19:05
697,user_6308,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-09-02 02:09:29
698,user_9808,Every day feels like a struggle to get out of bed.,Depression,2024-12-13 11:14:08
699,user_2122,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2024-11-21 22:07:51
700,user_9492,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-10-06 21:54:35
701,user_6169,I've been thinking that ending it all might be the only escape.,Suicidal,2024-12-26 13:21:15
702,user_8976,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-12-26 20:24:11
703,user_2914,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2025-04-23 05:56:49
704,user_5610,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-03-14 15:37:54
705,user_8828,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-05-04 10:06:59
706,user_3883,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2025-02-23 00:36:29
707,user_9864,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-03-06 04:02:58
708,user_4360,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-11-21 15:16:11
709,user_6172,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-06-23 21:39:32
710,user_3404,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2025-02-17 06:17:21
711,user_6081,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-11-21 05:29:42
712,user_9863,"My mind won't stop racing, even when I try to relax.",Anxiety,2024-08-31 12:17:33
713,user_6109,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-06-19 20:18:10
714,user_7121,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-06-13 04:21:29
715,user_1821,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-07-24 23:26:18
716,user_4299,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2024-11-06 12:08:39
717,user_4711,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-10-24 05:23:42
718,user_4706,I'm feeling so low today. Nothing seems to matter anymore. Really feeling this today.,Depression,2025-01-18 12:11:41
719,user_6106,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2025-04-06 20:39:26
720,user_8763,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-06-08 02:47:49
721,user_3166,"I feel so anxious all the time, like something bad is coming.",Anxiety,2025-04-09 17:40:59
722,user_1673,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2025-04-29 15:41:37
723,user_6336,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2025-04-10 14:10:17
724,user_1592,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2025-02-16 03:49:59
725,user_3804,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2024-10-14 05:02:32
726,user_1127,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-07-15 17:04:06
727,user_1949,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2025-03-02 03:10:55
728,user_7461,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-08-14 21:59:51
729,user_2649,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-04-14 21:11:51
730,user_4921,I can't control the panic attacks I've been having lately.,Anxiety,2024-12-20 04:10:07
731,user_5807,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-07-06 11:30:07
732,user_9889,Every day feels like a struggle to get out of bed.,Depression,2025-05-19 04:19:36
733,user_5707,"No matter what I do, I can't find a reason to keep going.",Suicidal,2024-10-07 23:35:28
734,user_3663,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2024-08-23 04:16:13
735,user_5332,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-07-03 20:39:44
736,user_5290,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2025-02-28 20:21:48
737,user_2067,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-10-07 15:30:53
738,user_7361,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-06-25 17:11:06
739,user_8958,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2024-08-28 21:55:49
740,user_4621,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2024-09-18 05:13:49
741,user_6527,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-01-01 04:13:52
742,user_1736,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-01-09 11:28:11
743,user_4603,I'm feeling so low today. Nothing seems to matter anymore. I just can't shake this feeling.,Depression,2024-10-18 15:44:10
744,user_2439,Every day feels like a struggle to get out of bed. Really feeling this today.,Depression,2024-09-17 02:18:08
745,user_2733,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2024-10-31 04:56:15
746,user_5136,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2024-11-28 00:36:14
747,user_8818,I'm constantly worried about everything. Really feeling this today.,Anxiety,2025-02-23 13:59:51
748,user_9209,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-05-01 17:04:18
749,user_8539,I'm feeling so low today. Nothing seems to matter anymore.,Depression,2024-08-07 08:53:23
750,user_9988,I can't control the panic attacks I've been having lately.,Anxiety,2024-12-11 16:41:23
751,user_7260,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-09-20 10:05:27
752,user_8189,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2024-11-17 14:43:43
753,user_8378,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2024-08-02 11:41:28
754,user_5464,I can't shake off this constant feeling of emptiness. Really feeling this today.,Depression,2024-08-10 13:53:18
755,user_5476,I'm constantly worried about everything.,Anxiety,2025-05-12 20:18:19
756,user_1836,I'm constantly worried about everything. I just can't shake this feeling.,Anxiety,2024-09-19 21:56:39
757,user_1389,"I feel so anxious all the time, like something bad is coming. Really feeling this today.",Anxiety,2025-07-12 08:54:55
758,user_2205,I'm lost and I don't see any way out of this darkness. I just can't shake this feeling.,Suicidal,2024-08-02 07:07:21
759,user_3908,Every day feels like a struggle to get out of bed. I just can't shake this feeling.,Depression,2025-02-10 07:19:34
760,user_2447,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2024-10-19 22:47:47
761,user_4476,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-10-03 19:34:13
762,user_3361,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2025-03-31 01:47:47
763,user_3352,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2025-07-20 07:32:42
764,user_7424,Sometimes I feel like it would be easier if I just wasn't here. Really feeling this today.,Suicidal,2025-05-24 08:55:01
765,user_4200,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-01-09 22:38:24
766,user_9007,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-05-26 19:56:47
767,user_9166,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2024-10-04 16:34:39
768,user_4890,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-10-03 13:42:15
769,user_5985,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-04-16 03:42:02
770,user_3828,I feel overwhelmed with sadness and despair.,Depression,2024-10-05 10:22:47
771,user_1353,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2024-09-25 00:45:24
772,user_2563,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-12-03 20:07:12
773,user_7442,I feel overwhelmed with sadness and despair. I just can't shake this feeling.,Depression,2024-12-14 15:55:39
774,user_5601,"The pain is unbearable, and I'm tired of fighting.",Suicidal,2025-07-21 20:37:14
775,user_7073,Sometimes I feel like it would be easier if I just wasn't here.,Suicidal,2024-09-10 14:36:26
776,user_1364,Every day feels like a struggle to get out of bed.,Depression,2025-07-25 02:27:56
777,user_6497,"No matter what I do, I can't find a reason to keep going.",Suicidal,2024-11-23 10:22:52
778,user_3637,I feel overwhelmed with sadness and despair.,Depression,2025-04-18 14:21:44
779,user_6705,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-05-22 15:55:10
780,user_6237,I can't control the panic attacks I've been having lately.,Anxiety,2025-04-07 19:19:16
781,user_5104,"No matter what I do, I can't find a reason to keep going. I just can't shake this feeling.",Suicidal,2024-09-22 01:01:51
782,user_6608,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2025-05-06 17:29:44
783,user_5468,The uncertainty of tomorrow makes me incredibly anxious.,Anxiety,2024-12-23 07:14:03
784,user_1297,"I feel so anxious all the time, like something bad is coming. I just can't shake this feeling.",Anxiety,2025-01-09 12:04:28
785,user_5521,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2025-05-29 04:06:58
786,user_9265,I can't control the panic attacks I've been having lately. Really feeling this today.,Anxiety,2025-05-30 09:50:51
787,user_4055,I've been thinking that ending it all might be the only escape.,Suicidal,2024-12-05 19:08:55
788,user_1919,I'm lost and I don't see any way out of this darkness.,Suicidal,2025-02-12 04:12:05
789,user_5519,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-02-18 22:37:54
790,user_1191,I don't see a future for me anymore. I just can't shake this feeling.,Depression,2025-01-28 06:03:20
791,user_1023,I've been thinking that ending it all might be the only escape. Really feeling this today.,Suicidal,2025-04-19 13:13:57
792,user_7890,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-03-24 22:29:44
793,user_8727,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2024-09-07 18:48:16
794,user_7670,"My mind won't stop racing, even when I try to relax. Really feeling this today.",Anxiety,2024-08-22 17:17:49
795,user_6102,I'm lost and I don't see any way out of this darkness. Really feeling this today.,Suicidal,2025-06-19 20:31:49
796,user_6500,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-03-28 16:28:56
797,user_8721,I feel overwhelmed with sadness and despair.,Depression,2025-07-01 00:44:39
798,user_2928,I'm constantly worried about everything.,Anxiety,2024-09-04 02:36:57
799,user_7633,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-02-27 20:55:18
800,user_1565,I feel overwhelmed with sadness and despair.,Depression,2025-07-19 10:43:12
801,user_5901,"The pain is unbearable, and I'm tired of fighting. Really feeling this today.",Suicidal,2024-10-09 14:42:00
802,user_3825,I've been thinking that ending it all might be the only escape.,Suicidal,2024-09-08 00:06:25
803,user_7883,Sometimes I feel like it would be easier if I just wasn't here. I just can't shake this feeling.,Suicidal,2024-08-31 03:35:30
804,user_9554,I'm constantly worried about everything. Really feeling this today.,Anxiety,2024-11-17 07:22:42
805,user_2101,I feel overwhelmed with sadness and despair. Really feeling this today.,Depression,2025-02-17 18:47:34
806,user_8721,The uncertainty of tomorrow makes me incredibly anxious. Really feeling this today.,Anxiety,2025-02-03 05:46:02
807,user_4344,I've been thinking that ending it all might be the only escape. I just can't shake this feeling.,Suicidal,2025-02-26 15:43:25
808,user_3419,"The pain is unbearable, and I'm tired of fighting. I just can't shake this feeling.",Suicidal,2025-04-18 09:34:37
809,user_8569,I can't shake off this constant feeling of emptiness. I just can't shake this feeling.,Depression,2025-03-13 03:06:55
810,user_5580,I can't control the panic attacks I've been having lately. I just can't shake this feeling.,Anxiety,2025-03-05 12:47:05
811,user_4985,"My mind won't stop racing, even when I try to relax.",Anxiety,2025-04-10 10:36:40
812,user_9880,"No matter what I do, I can't find a reason to keep going. Really feeling this today.",Suicidal,2024-08-14 00:37:25
